IsPrivate,IsVerified,HasProfilePic,FollowingCount,FollowerCount,LikesCount,HasInstagram,HasYoutube,HasBio,HasLinkInBio,HasPosts,PostsCount,FollowToFollowerRatio,IsBot
0,0,0,8,4,0,0,0,0,0,0,0,2.0,0
0,0,1,131,3,0,0,0,1,0,0,0,43.66666666666666,1
0,0,1,75,249,91,0,1,0,0,1,8,0.3012048192771084,1
0,0,1,121,0,0,0,0,1,0,0,0,0.0,1
0,0,1,142,4063,139400,1,1,1,0,1,20,0.034949544671425,0
0,0,1,6552,304,0,0,0,0,0,0,0,21.55263157894737,1
0,0,1,52,321,3152,0,0,1,0,1,12,0.1619937694704049,0
0,0,1,70,2,0,0,0,0,0,0,0,35.0,1
0,0,1,475,17,0,0,0,0,0,0,0,27.94117647058824,0
0,0,1,75,377900,2800000,1,0,1,0,1,20,1.984652024345E-4,0
0,0,1,103,29,0,0,0,0,0,0,0,3.5517241379310347,0
0,0,1,3484,111,14,0,0,0,0,1,20,31.38738738738739,1
0,0,1,170,0,0,0,0,1,0,0,0,0.0,1
0,0,1,155,0,0,0,0,1,0,0,0,0.0,1
1,0,0,120,1,0,0,0,0,0,0,0,120.0,0
0,0,1,310,3,0,0,0,0,0,0,0,103.33333333333331,1
0,0,1,105,0,0,0,0,1,0,0,0,0.0,1
0,0,1,45,0,0,0,0,1,0,0,0,0.0,1
0,0,1,487,6,0,0,0,0,0,0,0,81.16666666666667,1
0,0,0,127,0,0,0,0,1,0,0,0,0.0,1
0,0,1,1244,25,0,0,0,0,0,0,0,49.76,1
0,0,1,522,7,0,0,0,1,0,0,0,74.57142857142857,1
0,0,1,82,0,0,0,0,0,0,0,0,0.0,1
0,0,1,78,255,4489,1,0,1,0,0,0,0.3058823529411765,0
0,0,1,4204,543,1054,0,0,0,0,1,20,7.742173112338858,1
1,0,1,176,9,0,0,0,0,0,0,0,19.55555555555556,0
0,0,1,2323,69,0,0,0,0,0,0,0,33.666666666666664,1
0,0,1,6,142900,1300000,1,0,1,0,1,20,4.198740377886634E-5,0
0,0,1,95,0,0,0,0,1,0,0,0,0.0,1
0,0,1,696,20,0,0,0,0,0,0,0,34.8,1
0,0,1,215,7,0,0,0,0,0,0,0,30.714285714285715,1
0,0,1,392,3,0,0,0,0,0,0,0,130.66666666666666,1
0,0,1,177,2,0,0,0,0,0,0,0,88.5,1
0,0,1,351,3,0,0,0,0,0,0,0,117.0,1
0,1,1,115,499900,6700000,1,1,1,0,1,20,2.300460092018E-4,0
0,1,1,3,257300,1700000,1,0,1,0,1,20,1.165954139137194E-5,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
0,1,1,19,15700,80100,1,1,1,0,1,20,0.0012101910828025,0
0,0,1,84,348600,3900000,0,1,1,0,1,20,2.409638554216E-4,0
0,0,1,508,197,692,0,0,1,0,1,11,2.578680203045685,0
0,0,1,106,0,0,0,0,1,0,0,0,0.0,1
0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
0,0,1,52,6,0,0,0,0,0,0,0,8.666666666666666,0
0,0,1,65,19,22,0,0,0,0,1,13,3.421052631578948,0
1,0,1,286,60,170,0,0,0,0,0,0,4.766666666666667,0
0,0,1,22,12300,195700,1,0,1,0,1,20,0.0017886178861788,0
0,0,1,458,12,0,0,0,0,0,0,0,38.16666666666666,1
0,0,1,136,394800,8900000,1,0,1,0,1,20,3.444782168186E-4,0
0,0,1,2782,265,0,0,0,0,0,0,0,10.49811320754717,0
0,0,1,734,7,0,0,0,0,0,0,0,104.85714285714286,1
0,0,1,348,88,792,1,1,1,0,1,20,3.954545454545455,0
0,0,1,175,222800,4099999,1,1,1,0,1,20,7.854578096947E-4,0
0,0,1,1081,85,301,0,0,0,0,1,20,12.717647058823529,1
0,1,1,77,20500000,694500000,1,0,1,0,1,20,3.7560975609756095E-6,0
0,0,1,371,3,0,0,0,0,0,0,0,123.66666666666669,1
0,0,1,490,5,1,0,0,0,0,1,1,98.0,1
0,0,1,152,0,0,0,0,1,0,0,0,0.0,1
0,0,1,106,40200,423200,1,0,1,0,1,20,0.002636815920398,0
0,0,1,455,55200,1000000,0,1,1,0,1,20,0.0082427536231884,0
0,0,0,0,1,0,0,0,1,0,0,0,0.0,1
0,0,1,380,11,0,0,0,0,0,0,0,34.54545454545455,1
0,0,1,1194,32,0,0,0,0,0,0,0,37.3125,1
0,0,1,609,12,0,0,0,0,0,0,0,50.75,1
0,0,1,264,62,53,0,0,1,0,1,4,4.258064516129032,0
0,0,0,149,1,0,0,0,1,0,0,0,149.0,1
0,0,1,187,5046,6615,0,0,1,0,1,20,0.0370590566785572,1
0,0,1,1209,536,46,0,0,1,0,1,5,2.255597014925373,1
0,0,1,77,0,0,0,0,1,0,0,0,0.0,1
0,0,1,97,0,0,0,0,1,0,0,0,0.0,1
0,0,1,968,41,5,0,0,1,0,1,4,23.60975609756097,1
0,0,0,109,0,0,0,0,1,0,0,0,0.0,1
0,0,1,100,1,0,0,0,1,0,0,0,100.0,1
0,0,1,1000,585,1749,1,0,1,0,1,20,1.709401709401709,0
0,0,0,58,37,28,0,0,0,0,1,2,1.5675675675675675,0
0,0,1,153,239200,4800000,1,0,1,0,1,9,6.396321070234E-4,0
0,0,1,96,153,945,1,1,1,0,1,20,0.6274509803921569,0
0,0,1,833,27,0,0,0,0,0,0,0,30.85185185185185,1
0,0,1,63,7651,181900,1,1,1,0,1,9,0.0082342177493138,0
1,0,1,70,24,158,0,0,0,0,0,0,2.9166666666666665,0
0,0,1,11,32299,198600,1,0,1,0,1,20,3.405678194371E-4,0
0,0,1,203,48,0,0,0,0,0,0,0,4.229166666666667,1
0,0,1,132,1,0,0,0,1,0,0,0,132.0,1
0,0,1,1,43100,1300000,1,1,1,0,1,20,2.320185614849188E-5,0
0,0,1,552,4,0,0,0,0,0,0,0,138.0,1
0,0,1,231,238,2731,1,0,1,0,1,20,0.9705882352941176,0
0,0,1,52,44,1159,1,0,1,0,1,4,1.181818181818182,0
0,0,1,132,0,0,0,0,1,0,0,0,0.0,1
0,0,1,264,5,3,0,0,0,0,1,15,52.8,1
0,0,0,170,6,0,0,0,0,0,0,0,28.33333333333333,0
1,0,1,3087,167,492,0,0,0,0,0,0,18.48502994011976,0
0,0,0,0,5,0,0,0,1,0,0,0,0.0,1
0,0,1,576,32,49,0,0,0,0,1,13,18.0,1
0,0,1,37,27300,224000,1,0,1,0,1,20,0.0013553113553113,0
0,0,1,124,37,24,0,0,0,0,1,7,3.3513513513513518,0
0,0,1,256,67,757,0,0,1,0,1,20,3.82089552238806,0
0,0,1,247,7,0,0,0,0,0,0,0,35.285714285714285,1
0,0,1,560,6,0,0,0,0,0,0,0,93.33333333333331,1
0,0,1,421,7,2,0,0,0,0,1,1,60.142857142857146,1
0,0,1,85,0,0,0,0,1,0,0,0,0.0,1
0,0,1,2915,121,3,0,0,0,0,1,1,24.09090909090909,1
0,0,1,468,4,0,0,0,0,0,0,0,117.0,1
0,0,1,118,38,179,0,0,0,0,1,20,3.1052631578947367,1
0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
0,0,1,155,2,0,0,0,1,0,0,0,77.5,1
0,0,1,109,0,0,0,0,1,0,0,0,0.0,1
0,0,1,79,135,0,1,0,1,0,0,0,0.5851851851851851,0
0,0,1,5339,514,160,1,1,0,0,1,6,10.38715953307393,0
0,0,1,0,0,0,0,0,1,0,1,2,0.0,0
0,0,1,42,0,0,0,0,1,0,0,0,0.0,1
0,0,1,1374,60,35,0,0,1,0,1,10,22.9,1
0,0,1,643,6,0,0,0,0,0,0,0,107.16666666666669,1
0,0,1,51,40000,178200,1,0,1,0,1,20,0.001275,0
0,0,1,902,559,547,0,0,1,0,1,3,1.6135957066189623,1
0,0,1,15,0,0,0,0,0,0,0,0,0.0,1
0,0,1,574,146,1166,0,0,1,0,1,20,3.9315068493150687,0
1,0,1,100,4,20,0,0,0,0,0,0,25.0,0
0,0,1,21,221,2404,1,0,1,0,1,20,0.0950226244343891,0
0,0,1,149,1,0,0,0,1,0,0,0,149.0,1
0,0,1,1776,7813,17500,0,0,1,0,1,3,0.2273134519390759,1
0,0,1,790,97,446,0,0,0,0,1,20,8.144329896907216,1
0,0,1,95,294800,5500000,1,0,1,0,1,20,3.222523744911E-4,0
0,0,1,7026,5394,16200,0,1,1,0,1,20,1.3025583982202449,1
0,0,1,2502,113,0,0,0,0,0,0,0,22.141592920353983,1
0,0,1,93,0,0,0,0,1,0,0,0,0.0,1
0,0,1,456,419,1896,1,0,1,0,1,2,1.0883054892601431,0
0,0,1,364,5,0,0,0,0,0,0,0,72.8,1
0,0,1,607,15,0,0,0,0,0,0,0,40.46666666666667,1
0,0,1,356,2,0,0,0,0,0,0,0,178.0,1
0,0,1,484,5,0,0,0,0,0,0,0,96.8,1
0,0,1,83,0,0,0,0,1,0,0,0,0.0,1
0,0,1,234,4,1,0,0,1,0,1,1,58.5,1
0,0,1,5070,1533,6504,0,0,1,0,1,20,3.307240704500978,0
0,0,1,244,446500,30200000,1,0,1,0,1,20,5.464725643896E-4,0
0,0,1,791,73,118,0,0,0,0,1,20,10.835616438356164,0
0,0,1,9975,449,0,0,0,0,0,0,0,22.216035634743875,1
0,0,1,371,6,0,0,0,0,0,0,0,61.833333333333336,1
0,0,1,108,0,0,0,0,0,0,0,0,0.0,1
1,0,1,74,9,0,0,0,0,0,0,0,8.222222222222221,0
0,0,1,320,2,0,0,0,0,0,0,0,160.0,1
0,0,1,2573,81,0,0,0,1,0,1,1,31.765432098765437,1
0,0,1,80,2,0,0,0,0,0,0,0,40.0,1
0,0,1,10,93,193,0,0,1,0,1,14,0.1075268817204301,1
0,0,1,104,10700,87800,1,0,1,0,1,11,0.0097196261682243,0
0,0,1,82,0,0,0,0,1,0,0,0,0.0,1
0,0,1,259,16,28,0,0,1,0,1,5,16.1875,1
0,0,1,345,14,0,0,0,0,0,0,0,24.642857142857142,1
0,0,1,44,0,0,0,0,1,0,0,0,0.0,1
0,0,1,316,7,0,0,0,0,0,0,0,45.142857142857146,1
0,0,0,0,1,0,0,0,1,0,0,0,0.0,1
0,0,1,563,161,36,0,0,1,0,1,10,3.496894409937888,0
0,1,1,21,33500000,158400000,1,0,1,0,1,20,6.26865671641791E-7,0
0,0,0,0,1,0,0,0,1,0,0,0,0.0,1
0,0,1,204,826,5522,1,0,1,0,1,20,0.2469733656174334,0
0,0,1,160,0,0,0,0,1,0,0,0,0.0,1
0,0,1,107,0,0,0,0,1,0,0,0,0.0,1
0,0,1,145,0,0,0,0,1,0,0,0,0.0,1
0,0,1,3142,61,20,0,0,0,0,1,5,51.50819672131148,1
0,0,1,79,0,0,0,0,1,0,0,0,0.0,1
0,0,1,786,360,813,0,0,1,0,0,0,2.183333333333333,0
0,1,1,45,820800,8700000,1,1,1,0,1,3,5.482456140350877E-5,0
1,0,1,149,3,0,0,0,0,0,0,0,49.66666666666666,1
0,0,1,413,7,0,0,0,0,0,0,0,59.0,1
0,1,1,407,1100000,17800000,1,1,1,0,1,20,3.7E-4,0
1,0,1,77,47,0,0,0,0,0,0,0,1.6382978723404256,0
1,0,1,40,6,15,0,0,0,0,0,0,6.666666666666667,0
0,0,1,348,51,19,0,0,1,0,1,4,6.823529411764706,0
0,0,1,20,177,1123,0,0,1,0,1,3,0.1129943502824858,0
0,0,1,171,0,0,0,0,1,0,0,0,0.0,1
0,0,1,80,80,424,1,0,1,0,1,15,1.0,0
0,0,1,336,3457,26700,0,1,1,0,1,20,0.0971940989297078,0
0,0,1,1258,1492,17700,0,0,1,0,1,20,0.8431635388739946,1
0,0,1,89,33,0,1,0,1,0,0,0,2.696969696969697,0
0,0,1,306,7,0,0,0,0,0,1,6,43.71428571428572,1
0,0,1,159,83,0,0,0,0,0,0,0,1.9156626506024097,0
0,0,1,111,0,0,0,0,1,0,0,0,0.0,1
0,0,1,92,0,0,0,0,1,0,0,0,0.0,1
0,0,1,1074,400,1918,1,0,1,0,1,10,2.685,0
0,0,1,408,2,0,0,0,0,0,0,0,204.0,1
1,0,1,110,3,0,0,0,0,0,0,0,36.66666666666666,0
0,0,1,239,5,0,0,0,0,0,0,0,47.8,1
0,0,1,4045,158,6,0,0,0,0,1,15,25.60126582278481,1
0,0,1,741,6174,27400,1,0,1,0,1,20,0.1200194363459669,0
0,0,1,191,67,822,1,0,1,0,1,20,2.8507462686567164,0
0,0,1,867,16,0,0,0,0,0,0,0,54.1875,1
0,0,1,134,0,0,0,0,1,0,0,0,0.0,1
1,0,1,106,483,4325,0,0,0,0,0,0,0.2194616977225673,0
0,0,1,47,7948,249700,0,0,1,0,1,20,0.0059134373427277,0
0,0,1,369,31,0,0,0,0,0,0,0,11.903225806451612,1
0,0,1,63,82,744,0,0,1,0,1,7,0.7682926829268293,0
0,0,1,1185,46,15,0,0,1,0,1,4,25.76086956521739,1
0,0,1,1065,33,0,0,0,0,0,0,0,32.27272727272727,1
0,0,1,277,194,3480,1,0,0,0,1,20,1.4278350515463918,0
0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
0,0,1,157,2,0,0,0,0,0,0,0,78.5,1
0,0,1,284,6,0,0,0,1,0,0,0,47.333333333333336,1
0,0,1,133,0,0,0,0,1,0,0,0,0.0,1
1,0,1,16,15,8,0,0,0,0,0,0,1.0666666666666669,0
0,0,1,110,0,0,0,0,1,0,0,0,0.0,1
0,0,1,85,0,0,0,0,1,0,0,0,0.0,1
0,0,1,108,0,0,0,0,1,0,0,0,0.0,1
0,0,1,696,265900,7700000,1,0,1,0,1,20,0.0026175253854832,0
0,0,1,15,56500,1800000,1,0,1,0,1,20,2.654867256637E-4,0
0,0,1,2607,75,0,0,0,0,0,0,0,34.76,1
0,0,1,548,13,0,0,0,0,0,0,0,42.15384615384615,1
0,1,1,84,69700,430800,1,0,1,0,1,20,0.0012051649928263,0
0,0,1,112,5,1,0,0,0,0,1,6,22.4,1
0,0,1,168,0,0,0,0,0,0,0,0,0.0,1
0,0,1,291,20,45,0,0,0,0,1,2,14.55,1
0,0,1,139,129,1338,0,0,1,0,1,5,1.0775193798449612,0
0,0,1,1401,346700,1700000,1,0,1,0,1,20,0.0040409576002307,0
0,0,1,138,1,0,0,0,0,0,0,0,138.0,1
0,0,1,138,2,0,0,0,0,0,0,0,69.0,1
0,0,1,86,0,0,0,0,1,0,0,0,0.0,1
0,0,1,2416,84,24,0,0,0,0,1,17,28.761904761904763,1
1,0,1,66,20,0,0,0,0,0,0,0,3.3,0
0,0,1,183,131,797,1,0,1,0,1,9,1.3969465648854962,0
0,0,1,747,26,4,0,0,1,0,1,4,28.73076923076923,1
0,1,1,273,2600000,73300000,1,0,1,0,1,9,1.05E-4,0
0,0,1,5875,183,0,0,0,0,0,0,0,32.10382513661202,1
0,0,1,2057,549,4786,0,0,0,0,1,20,3.746812386156648,0
0,0,1,391,3,0,0,0,0,0,0,0,130.33333333333334,1
0,1,1,272,22500000,364200000,1,1,1,0,0,0,1.2088888888888888E-5,0
0,0,1,496,8,1,0,0,0,0,1,1,62.0,1
0,0,1,1939,1236,2766,0,1,1,0,1,9,1.5687702265372168,1
0,0,1,157,0,0,0,0,1,0,0,0,0.0,1
0,0,1,2004,81,29,0,0,1,0,1,11,24.74074074074074,1
0,0,1,643,20,2,0,0,0,0,1,12,32.15,1
0,0,1,3211,139,66,0,0,0,0,1,5,23.100719424460436,1
0,0,1,18,12500,509100,1,0,1,0,1,20,0.00144,0
0,0,1,248,12,61,0,0,0,0,1,14,20.666666666666668,1
0,0,1,239,77,430,0,0,0,0,1,12,3.103896103896104,0
0,0,1,85,26,182,0,0,0,0,1,17,3.269230769230769,0
0,0,1,367,2,0,0,0,0,0,0,0,183.5,1
0,0,1,390,2,0,0,0,0,0,0,0,195.0,1
0,0,1,24,319,1934,0,0,0,0,1,14,0.0752351097178683,0
0,0,1,421,5,0,0,0,0,0,0,0,84.2,1
0,0,1,230,58,81,0,0,0,0,1,6,3.9655172413793114,1
0,0,1,31,0,0,0,0,1,0,0,0,0.0,1
0,0,1,709,121,8153,0,0,1,0,1,20,5.859504132231405,0
0,0,1,42,13,50,0,0,0,0,1,4,3.230769230769231,0
0,0,1,195,6,0,0,0,0,0,0,0,32.5,1
1,0,1,307,135,0,0,0,0,0,0,0,2.274074074074074,0
0,0,1,110,3,0,0,0,0,0,0,0,36.66666666666666,1
0,0,1,223,19,57,0,0,0,0,1,10,11.736842105263158,1
0,0,1,145,1,0,0,0,1,0,0,0,145.0,1
0,0,1,388,6,0,0,0,0,0,0,0,64.66666666666667,1
0,0,1,105,39,0,1,0,1,0,0,0,2.6923076923076925,0
0,0,1,82,9,0,0,0,0,0,0,0,9.11111111111111,0
0,0,0,0,3,0,0,0,1,0,0,0,0.0,1
0,0,1,1584,32,0,0,0,1,0,0,0,49.5,1
0,0,1,1251,35,0,0,0,0,0,0,0,35.74285714285714,1
0,0,1,297,292500,10900000,1,0,1,0,1,20,0.0010153846153846,0
0,0,1,480,43,0,1,0,0,0,0,0,11.16279069767442,0
0,0,1,99,43,201,1,0,0,0,1,6,2.302325581395349,0
0,0,1,987,626,204,0,0,1,0,1,2,1.5766773162939298,1
0,0,1,95,321,10300,1,0,1,0,1,6,0.2959501557632398,0
0,0,1,129,24,107,0,0,0,0,1,20,5.375,0
0,0,1,493,8007,118900,1,0,0,0,1,20,0.0615711252653927,0
0,0,1,161,35,3214,1,0,1,0,1,14,4.6,0
0,0,1,148,4600000,55900000,1,0,1,0,1,9,3.217391304347826E-5,0
0,0,1,285,41,277,0,0,1,0,1,5,6.951219512195122,1
0,0,1,19,44,38,1,0,1,0,1,8,0.4318181818181818,0
0,0,1,402,644,2028,0,0,1,0,1,12,0.6242236024844721,1
0,0,1,129,47,372,0,0,0,0,1,20,2.74468085106383,0
0,1,1,0,2100000,4800000,0,0,1,0,1,10,0.0,0
0,0,1,112,0,0,0,0,1,0,0,0,0.0,1
0,0,1,107,0,0,0,0,1,0,0,0,0.0,1
0,0,1,1076,113,110,0,0,0,0,1,20,9.52212389380531,1
1,0,1,9,4,0,0,0,0,0,0,0,2.25,0
0,0,1,172,7,0,0,0,0,0,0,0,24.571428571428573,1
0,0,1,95,0,0,0,0,1,0,0,0,0.0,1
0,0,1,21,210800,1800000,1,1,1,0,1,20,9.962049335863376E-5,0
0,0,1,4417,1281,3963,0,0,0,0,1,20,3.448087431693989,0
0,0,1,593,41,16,0,0,0,0,1,6,14.46341463414634,1
0,0,1,2386,171,0,0,0,1,0,0,0,13.953216374269006,0
0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
0,0,1,1060,435,38900,1,0,1,0,1,20,2.4367816091954024,0
0,0,1,73,0,0,0,0,1,0,0,0,0.0,1
0,0,1,161,3,0,0,0,1,0,0,0,53.66666666666666,1
0,0,1,1894,83,4,0,0,0,0,1,1,22.81927710843373,1
0,0,1,389,0,0,0,0,0,0,0,0,0.0,1
0,0,1,190,1,0,0,0,0,0,0,0,190.0,1
0,0,1,49,8,105,0,0,0,0,1,2,6.125,0
0,0,1,92,31,14,0,0,1,0,1,1,2.967741935483871,0
0,0,1,54,12200,42700,0,0,1,0,1,20,0.0044262295081967,0
0,0,1,379,32,0,1,0,0,0,0,0,11.84375,1
0,0,1,307,3,0,0,0,0,0,0,0,102.33333333333331,1
0,0,1,377,2,0,0,0,0,0,0,0,188.5,1
0,0,1,539,21,0,0,0,0,0,0,0,25.666666666666668,1
0,0,1,375,777,4342,1,0,1,0,1,20,0.4826254826254826,0
0,0,1,1183,55,0,0,0,0,0,0,0,21.509090909090908,1
0,0,1,5409,80,14,0,0,1,0,1,6,67.6125,1
0,0,1,235,7669,184900,0,0,1,0,1,20,0.0306428478289216,0
0,0,1,111,0,0,0,0,1,0,0,0,0.0,1
1,0,1,7000,13,0,0,0,0,0,0,0,538.4615384615385,0
0,0,1,30,175,1264,0,0,1,0,1,15,0.1714285714285714,0
0,0,1,47,6967,268700,1,0,1,0,1,19,0.0067460887038897,0
0,0,1,136,6732,48000,1,0,1,0,1,20,0.0202020202020202,0
0,0,1,3999,3129,21500,1,1,1,0,1,20,1.2780441035474592,0
1,0,1,146,53,374,0,0,0,0,0,0,2.7547169811320757,0
0,0,1,610,19,50,0,0,0,0,1,4,32.10526315789474,1
0,0,1,102,0,0,0,0,1,0,0,0,0.0,1
0,0,1,139,0,0,0,0,1,0,0,0,0.0,1
0,0,1,86,0,0,0,0,1,0,0,0,0.0,1
0,0,1,229,2,0,0,0,0,0,0,0,114.5,1
0,0,1,116,0,0,0,0,1,0,0,0,0.0,1
0,0,1,33,4,0,1,0,1,0,0,0,8.25,0
0,0,1,103,0,0,0,0,1,0,0,0,0.0,1
0,0,1,130,1,0,0,0,1,0,0,0,130.0,1
0,0,1,119,0,0,0,0,1,0,0,0,0.0,1
0,0,1,1937,218,56,0,1,1,0,1,1,8.885321100917432,0
0,0,0,110,6,0,0,0,0,0,0,0,18.33333333333333,0
0,0,0,0,1,0,0,0,1,0,0,0,0.0,1
0,0,1,106,0,0,0,0,1,0,0,0,0.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
0,1,1,44,2200000,30400000,1,1,1,0,1,20,2.0E-5,0
0,0,1,36,0,0,0,0,1,0,0,0,0.0,1
1,0,1,79,8,23,0,0,0,0,0,0,9.875,0
0,0,1,341,7,0,0,0,0,0,0,0,48.71428571428572,1
0,0,1,616,12,0,0,0,0,0,0,0,51.333333333333336,1
0,0,1,758,6,0,0,0,0,0,0,0,126.33333333333331,1
0,0,1,710,19,2,0,0,0,0,1,1,37.36842105263158,1
0,0,1,461,127,33,1,0,1,0,0,0,3.62992125984252,0
1,0,1,78,0,0,0,0,0,0,0,0,0.0,0
0,0,1,123,0,0,0,0,1,0,0,0,0.0,1
0,0,1,110,96,2258,1,0,1,0,1,20,1.1458333333333333,0
0,0,1,88,0,0,0,0,1,0,0,0,0.0,1
0,0,1,247,29000,642100,1,0,1,0,1,20,0.0085172413793103,0
0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
0,0,1,230,6,0,0,0,0,0,0,0,38.333333333333336,1
0,0,1,5844,104,0,0,0,0,0,0,0,56.19230769230769,1
0,0,1,91,23800,38,1,0,1,0,0,0,0.0038235294117647,0
0,0,1,1172,37,0,0,0,0,0,0,0,31.67567567567568,1
0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
0,0,1,29,492,3160,1,0,1,0,1,3,0.0589430894308943,0
0,0,1,208,96,0,0,0,1,0,0,0,2.1666666666666665,1
0,0,1,34,8,0,0,0,0,0,0,0,4.25,0
0,0,1,180,59,0,0,0,1,0,0,0,3.0508474576271185,0
0,0,1,122,0,0,0,0,1,0,0,0,0.0,1
0,0,1,1433,245,473,1,0,0,0,0,0,5.848979591836735,0
0,0,1,31,109500,1700000,1,0,1,0,1,20,2.83105022831E-4,0
0,0,1,1208,50,0,0,0,0,0,0,0,24.16,1
0,0,1,2807,711,3334,0,1,1,0,1,3,3.947960618846695,1
0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
0,0,1,5,7,0,0,0,1,0,0,0,0.7142857142857143,0
0,0,1,5,7110,103600,1,0,1,0,1,14,7.0323488045E-4,0
0,0,1,449,11,0,0,0,0,0,0,0,40.81818181818182,1
0,0,1,1186,43,0,0,0,0,0,0,0,27.58139534883721,1
0,0,1,104,0,0,0,0,1,0,0,0,0.0,1
0,0,1,720,19,9,0,0,0,0,1,9,37.89473684210526,1
0,0,1,841,26,0,0,0,0,0,0,0,32.34615384615385,1
0,0,1,3113,103,15,0,0,0,0,1,1,30.223300970873787,1
0,0,1,0,37,20,1,0,0,0,0,0,0.0,0
0,0,1,861,104,0,0,0,1,0,0,0,8.278846153846153,1
0,0,1,251,12,0,0,0,0,0,0,0,20.916666666666668,1
0,0,1,462,80,108,0,0,0,0,1,1,5.775,1
0,0,1,828,763,0,0,0,0,0,0,0,1.0851900393184797,1
0,0,0,0,3,0,0,0,1,0,0,0,0.0,1
1,0,1,209,13,8,0,0,0,0,0,0,16.076923076923077,0
0,0,1,44,210,2759,0,0,1,0,0,0,0.2095238095238095,0
0,0,1,2619,69,258,0,0,0,0,1,20,37.95652173913044,0
0,0,1,50,1,0,0,0,0,0,0,0,50.0,1
0,0,1,1387,59,10,0,0,0,0,1,7,23.508474576271187,1
0,0,1,120,151300,1100000,1,0,1,0,1,20,7.931262392597E-4,0
0,0,1,162,141000,1500000,1,0,1,0,1,20,0.0011489361702127,0
0,0,1,706,243900,2600000,1,0,1,0,1,20,0.0028946289462894,0
0,0,1,103,1,0,0,0,1,0,0,0,103.0,1
0,0,1,1374,355,875,0,0,0,0,1,20,3.870422535211268,1
0,0,1,90,2,0,0,0,1,0,0,0,45.0,1
1,0,1,1010,25,0,0,0,0,0,0,0,40.4,0
0,0,1,704,20,0,0,0,0,0,0,0,35.2,1
0,0,1,112,1,0,0,0,1,0,0,0,112.0,1
0,0,1,56,132,4988,0,0,1,0,1,20,0.4242424242424242,0
0,0,1,377,48,0,0,0,1,0,0,0,7.854166666666667,0
0,0,1,46,12,69,0,0,1,0,1,6,3.8333333333333335,0
0,0,1,1500,60,0,0,0,0,0,0,0,25.0,1
0,0,1,109,0,0,0,0,1,0,0,0,0.0,1
0,0,1,911,566,181,0,0,1,0,1,7,1.6095406360424027,1
1,0,1,97,25,0,0,0,0,0,0,0,3.88,0
0,0,1,101,22,188,0,0,0,0,1,20,4.590909090909091,0
0,0,0,278,67,0,0,1,1,0,0,0,4.149253731343284,1
0,0,1,7,7076,188000,1,0,1,0,1,3,9.892594686263E-4,0
0,0,1,193,2120,60200,1,0,1,0,1,20,0.0910377358490566,0
0,0,1,730,20,0,0,0,0,0,0,0,36.5,1
0,0,1,2378,1793,1426,0,1,1,0,1,15,1.3262688232013384,1
0,0,1,70,78500,119200,0,0,0,0,1,20,8.917197452229E-4,0
0,0,1,163,167,726,0,0,1,0,1,20,0.9760479041916168,0
0,0,1,1279,36,0,0,0,0,0,0,0,35.52777777777778,1
0,0,0,0,3,0,0,0,1,0,0,0,0.0,1
0,0,1,887,32,6,0,0,0,0,1,3,27.71875,1
0,0,1,1694,119,136,0,0,0,0,1,20,14.235294117647058,1
0,0,1,111,0,0,0,0,1,0,0,0,0.0,1
0,0,1,665,23,0,0,0,0,0,0,0,28.91304347826087,1
0,0,1,6915,2165,342,0,0,1,0,1,6,3.193995381062356,0
0,1,1,13,590500,3200000,1,0,1,0,1,3,2.201524132091448E-5,0
0,1,1,41,39500,653700,1,1,1,0,1,20,0.0010379746835443,0
0,0,1,537,17,0,0,0,0,0,0,0,31.58823529411765,1
0,0,1,10,25,62,1,1,1,0,1,20,0.4,0
0,0,1,563,14,0,0,0,0,0,0,0,40.21428571428572,1
0,0,1,751,25,0,0,0,0,0,0,0,30.04,1
0,0,1,29,130900,350400,1,0,1,0,1,20,2.215431627196E-4,0
0,0,1,390,6,0,0,0,0,0,0,0,65.0,1
0,1,1,354,3900000,150400000,1,1,1,0,1,20,9.076923076923078E-5,0
0,0,1,704,20,0,0,0,0,0,0,0,35.2,1
0,0,1,6261,254,0,0,0,0,0,0,0,24.6496062992126,1
0,0,1,879,27,0,0,0,0,0,0,0,32.55555555555556,1
0,0,1,1831,73,132,0,1,1,0,1,20,25.08219178082192,0
0,0,1,15,27800,358100,1,1,1,0,1,20,5.395683453237E-4,0
0,0,1,724,351,761,1,1,1,0,1,20,2.0626780626780628,1
1,0,1,13,10,0,0,0,0,0,0,0,1.3,0
0,0,0,0,7,0,0,0,1,0,0,0,0.0,1
0,0,1,173,2,0,0,0,0,0,0,0,86.5,1
0,0,1,40,0,0,0,0,1,0,0,0,0.0,1
0,0,0,0,3,0,0,0,1,0,0,0,0.0,1
0,0,1,112,0,0,0,0,1,0,0,0,0.0,1
